Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Outlet_Years,Outlet,Identifier
0,FDR21,178.237,3705.177,0.066611321,19.7,OUT027,2,1,3,28,5,836
0,FDD05,122.0098,2651.2156,0.016611475,19.35,OUT046,0,2,1,16,8,281
1,FDZ02,99.8726,587.2356,0.03822479,6.905,OUT045,1,2,1,11,7,1217
1,FDH47,98.4068,1846.9292,0.129016487,13.5,OUT049,0,1,1,14,9,460
1,FDM58,111.4544,2013.3792,0.080141165,16.85,OUT017,1,2,1,6,2,651
1,FDG09,188.2556,3755.112,0.0480335,20.6,OUT045,1,2,1,11,7,398
1,FDO27,94.1752,575.2512,0.179355893,6.175,OUT049,0,1,1,14,9,709
1,FDI41,146.8418,2059.9852,0.062510529,18.5,OUT018,2,1,2,4,3,495
0,FDK34,236.8564,5005.4844,0.038519399,13.35,OUT035,1,2,1,9,6,562
0,NCX54,105.3622,3387.5904,0.047827139,9.195,OUT027,2,1,3,28,5,1538
1,FDL14,154.9972,3739.1328,0.032208865,8.115,OUT049,0,1,1,14,9,588
0,FDA13,37.4506,303.6048,0.078874948,15.85,OUT018,2,1,2,4,3,154
1,FDS11,223.9088,223.7088,0.097275777,7.05,OUT019,0,2,0,28,4,876
0,FDT43,50.8324,1298.31,0.020664178,16.35,OUT017,1,2,1,6,2,951
0,FDR07,96.0094,380.8376,0.078060605,21.35,OUT018,2,1,2,4,3,824
0,FDF41,245.846,4434.228,0.131714183,12.15,OUT018,2,1,2,4,3,382
0,DRM23,172.0422,2586.633,0.135944247,16.6,OUT049,0,1,1,14,9,123
1,FDO52,170.3106,4277.765,0.077478931,11.6,OUT018,2,1,2,4,3,727
1,FDD10,178.2344,1070.6064,0.046114018,20.6,OUT045,1,2,1,11,7,284
1,FDN38,251.2408,1001.3632,0.161030847,6.615,OUT019,0,2,0,28,4,676
1,FDE17,149.5366,2871.5954,0.054455495,20.1,OUT046,0,2,1,16,8,327
1,FDZ03,186.024,4287.752,0,13.65,OUT018,2,1,2,4,3,1218
0,FDD03,232.63,1864.24,0.080257683,13.3,OUT017,1,2,1,6,2,279
0,NCW18,237.7248,2607.2728,0.059037538,15.1,OUT027,2,1,3,28,5,1522
0,DRG36,172.3106,4277.765,0.094916347,14.15,OUT027,2,1,3,28,5,58
0,FDT43,50.8324,155.7972,0.034393057,16.35,OUT010,2,2,0,15,0,951
0,NCU17,100.9674,1222.4088,0.093261677,5.32,OUT018,2,1,2,4,3,1501
1,FDH50,185.1266,2766.399,0.16143544,15,OUT046,0,2,1,16,8,462
1,FDU57,148.6708,2106.5912,0.089479661,8.27,OUT013,2,0,1,26,1,1013
0,FDA56,123.5414,4508.1318,0.008722342,9.21,OUT027,2,1,3,28,5,188
0,FDZ15,117.7782,1191.782,0.020988798,13.1,OUT017,1,2,1,6,2,1227
0,FDY51,221.7798,3085.3172,0.081260969,12.5,OUT049,0,1,1,14,9,1208
0,DRF03,42.5138,649.8208,0.045308131,19.1,OUT046,0,2,1,16,8,38
0,NCV06,194.0478,3293.7126,0.06705851,11.3,OUT017,1,2,1,6,2,1510
0,FDA21,184.4924,9069.5276,0.035930784,13.65,OUT013,2,0,1,26,1,160
0,NCQ53,235.259,5672.616,0.018813776,17.6,OUT027,2,1,3,28,5,1464
0,NCO29,164.1526,2960.1468,0.032099989,11.15,OUT027,2,1,3,28,5,1429
1,FDT26,121.044,1557.972,0.06823032,18.85,OUT018,2,1,2,4,3,938
1,FDI21,65.0168,447.4176,0.056592115,5.59,OUT035,1,2,1,9,6,482
0,NCI55,119.8414,365.5242,0.012643035,18.6,OUT013,2,0,1,26,1,1351
0,FDZ04,63.751,126.502,0.063529046,9.31,OUT010,2,2,0,15,0,1219
0,FDL27,65.9826,1162.4868,0.010630949,6.17,OUT046,0,2,1,16,8,597
1,FDS45,107.6622,2858.2794,0.029490377,5.175,OUT035,1,2,1,9,6,903
0,NCG43,93.0462,185.0924,0.129983688,20.2,OUT019,0,2,0,28,4,1330
1,FDU28,187.5214,1695.7926,0.094300933,19.2,OUT018,2,1,2,4,3,990
1,FDO20,252.3382,6056.1168,0.152001201,12.85,OUT013,2,0,1,26,1,703
0,NCG55,116.0176,1488.7288,0.039113587,16.25,OUT013,2,0,1,26,1,1332
0,NCM42,110.4912,1310.2944,0.02848169,6.13,OUT017,1,2,1,6,2,1400
0,NCG07,189.653,569.259,0.05271592,12.3,OUT018,2,1,2,4,3,1325
0,NCQ29,258.8278,1041.3112,0.182493512,12,OUT019,0,2,0,28,4,1457
0,NCV05,153.3656,463.3968,0.050562853,10.1,OUT010,2,2,0,15,0,1509
0,NCO02,66.2142,131.8284,0.07366703,11.15,OUT018,2,1,2,4,3,1421
0,FDH19,172.0738,3301.7022,0.03322326,19.35,OUT018,2,1,2,4,3,441
0,DRG13,165.6526,1808.9786,0.037396492,17.25,OUT017,1,2,1,6,2,53
0,FDI57,196.3768,4138.6128,0.054015429,19.85,OUT035,1,2,1,9,6,504
1,FDX51,194.7452,1370.2164,0.02210346,9.5,OUT045,1,2,1,11,7,1159
0,FDW33,104.528,852.224,0.099274694,9.395,OUT049,0,1,1,14,9,1093
0,DRE12,113.286,1471.418,0.070721656,4.59,OUT013,2,0,1,26,1,28
0,FDY31,148.2418,2354.2688,0.043554614,5.98,OUT035,1,2,1,9,6,1190
1,FDR31,144.4102,4374.306,0.04923932,6.46,OUT049,0,1,1,14,9,844
0,FDS55,146.8734,3563.3616,0.08114883,7.02,OUT035,1,2,1,9,6,911
0,DRL60,151.5682,3506.7686,0.027054244,8.52,OUT035,1,2,1,9,6,121
1,FDW55,250.3092,249.0092,0.036773101,12.6,OUT010,2,2,0,15,0,1111
1,FDT11,186.4556,563.2668,0.049163321,5.94,OUT010,2,2,0,15,0,925
0,FDO50,91.3804,1653.8472,0.078168739,16.25,OUT046,0,2,1,16,8,725
0,FDD28,56.7904,1113.2176,0.05337973,10.695,OUT049,0,1,1,14,9,294
1,FDN28,103.099,1341.587,0.030418998,5.88,OUT017,1,2,1,6,2,671
0,FDS35,65.7826,968.739,0.111673587,9.3,OUT018,2,1,2,4,3,896
1,FDB38,158.292,3994.8,0.027341529,19.5,OUT035,1,2,1,9,6,218
1,FDT07,256.433,3844.995,0.077634044,5.82,OUT018,2,1,2,4,3,921
0,FDC53,96.5384,1182.4608,0.008835694,8.68,OUT046,0,2,1,16,8,272
0,NCT41,153.2024,3795.06,0.055990291,15.7,OUT046,0,2,1,16,8,1495
1,FDR40,78.5618,2255.7304,0.00799548,9.1,OUT027,2,1,3,28,5,852
0,FDH32,97.241,1448.115,0.076369874,12.8,OUT018,2,1,2,4,3,450
0,FDN60,158.6604,2535.3664,0.095351065,15.1,OUT045,1,2,1,11,7,690
0,FDR33,108.157,1098.57,0.026783871,7.31,OUT035,1,2,1,9,6,846
0,FDB59,197.2084,4166.5764,0.01520491,18.25,OUT027,2,1,3,28,5,234
0,FDS07,113.9518,910.8144,0.099757833,12.35,OUT046,0,2,1,16,8,872
0,FDD02,117.3124,2014.7108,0,16.6,OUT013,2,0,1,26,1,278
1,FDH05,231.2984,6024.1584,0.090896452,14.35,OUT035,1,2,1,9,6,433
0,FDR04,98.1068,1458.102,0.022602061,7.075,OUT049,0,1,1,14,9,823
0,DRJ47,174.708,2423.512,0.044250304,18.25,OUT046,0,2,1,16,8,98
0,FDW50,165.1158,1504.0422,0.075885921,13.1,OUT018,2,1,2,4,3,1108
0,NCJ17,85.2224,1278.336,0.153177941,7.68,OUT018,2,1,2,4,3,1354
1,FDH60,197.911,1767.699,0,19.7,OUT045,1,2,1,11,7,468
0,DRL60,151.9682,1677.1502,0.027114238,8.52,OUT045,1,2,1,11,7,121
1,FDS32,140.2838,280.9676,0.049634572,17.75,OUT010,2,2,0,15,0,893
1,FDM58,112.2544,3914.904,0,16.85,OUT027,2,1,3,28,5,651
1,FDK10,180.366,1258.362,0.040587146,5.785,OUT017,1,2,1,6,2,548
0,NCS30,127.8652,2195.8084,0.093008616,5.945,OUT035,1,2,1,9,6,1483
1,FDY15,154.663,2659.871,0.17179432,18.25,OUT017,1,2,1,6,2,1179
0,FDC53,99.9384,689.7688,0.008828341,8.68,OUT013,2,0,1,26,1,272
0,FDK45,113.386,2603.278,0.033858187,11.65,OUT046,0,2,1,16,8,569
1,FDH26,141.1496,282.2992,0.034841089,19.25,OUT018,2,1,2,4,3,446
0,NCW06,192.3162,769.6648,0.08425957,16.2,OUT010,2,2,0,15,0,1520
1,FDV37,195.8426,4152.5946,0.083444376,13,OUT013,2,0,1,26,1,1047
0,FDB52,256.9672,1534.0032,0.030497325,17.75,OUT045,1,2,1,11,7,229
0,FDF41,245.246,3202.498,0.131179812,12.15,OUT046,0,2,1,16,8,382
0,FDA39,38.5822,353.5398,0.012737719,6.32,OUT049,0,1,1,14,9,175
1,FDE56,63.4194,1547.985,0.159165324,17.25,OUT035,1,2,1,9,6,353
0,FDC56,121.744,2277.036,0.122015744,7.72,OUT018,2,1,2,4,3,273
1,FDT26,120.644,3475.476,0.068091318,18.85,OUT045,1,2,1,11,7,938
0,FDR21,175.137,2822.992,0.067314073,19.7,OUT017,1,2,1,6,2,836
1,FDC14,40.5454,1216.4166,0.041249072,14.5,OUT046,0,2,1,16,8,244
0,FDI32,116.6834,3570.6854,0.174340475,17.7,OUT035,1,2,1,9,6,488
1,FDI02,113.7202,3263.0858,0.11454343,15.7,OUT035,1,2,1,9,6,469
0,FDE22,159.792,2716.464,0.029693277,9.695,OUT018,2,1,2,4,3,330
1,FDW26,224.1772,3558.0352,0.107057186,11.8,OUT046,0,2,1,16,8,1088
0,FDA36,183.6924,555.2772,0.009921107,5.985,OUT019,0,2,0,28,4,172
0,NCS06,260.991,7100.757,0.031583053,7.935,OUT027,2,1,3,28,5,1479
0,NCX05,116.8492,2664.5316,0.097043739,15.2,OUT035,1,2,1,9,6,1529
1,FDU19,170.8422,1724.422,0.046762633,8.77,OUT035,1,2,1,9,6,981
0,FDA49,88.5198,1308.297,0.064909488,19.7,OUT035,1,2,1,9,6,183
0,NCZ42,235.5248,4740.496,0.011305479,10.5,OUT049,0,1,1,14,9,1556
1,FDX32,146.2786,433.4358,0,15.1,OUT010,2,2,0,15,0,1142
1,FDR01,200.5742,2388.8904,0.053576661,5.405,OUT013,2,0,1,26,1,820
1,FDQ15,81.0276,1868.2348,0.150947728,20.35,OUT013,2,0,1,26,1,786
0,FDQ14,149.605,449.415,0.10818157,9.27,OUT019,0,2,0,28,4,785
1,FDS56,262.0252,4459.5284,0.038749536,5.785,OUT035,1,2,1,9,6,912
0,DRJ24,185.3924,370.1848,0.113790879,11.8,OUT018,2,1,2,4,3,93
0,FDG52,47.1402,1516.0266,0.065313024,13.65,OUT027,2,1,3,28,5,424
0,FDF59,127.102,253.004,0,12.5,OUT017,1,2,1,6,2,393
1,DRM49,45.6086,1025.9978,0.152813518,6.11,OUT017,1,2,1,6,2,128
0,NCP02,58.2562,592.562,0.044771473,7.105,OUT013,2,0,1,26,1,1437
0,FDW13,50.3324,675.1212,0.098083231,8.5,OUT045,1,2,1,11,7,1077
1,FDV12,100.0384,1970.768,0.06121901,16.7,OUT017,1,2,1,6,2,1026
1,FDH14,138.6838,2950.1598,0.047073322,17.1,OUT017,1,2,1,6,2,438
0,FDQ20,39.5138,568.5932,0.029953314,8.325,OUT017,1,2,1,6,2,789
0,FDT45,55.1956,1255.6988,0,15.85,OUT013,2,0,1,26,1,953
0,NCM26,153.934,153.134,0.040520754,20.5,OUT019,0,2,0,28,4,1395
0,FDJ22,190.3504,1917.504,0.052554508,18.75,OUT027,2,1,3,28,5,520
0,FDD29,252.7698,5834.4054,0.018514652,12.15,OUT017,1,2,1,6,2,295
0,FDA13,37.2506,493.3578,0.07871426,15.85,OUT045,1,2,1,11,7,154
0,FDV47,83.5566,1860.2452,0.054197299,17.1,OUT035,1,2,1,9,6,1055
0,FDS57,144.847,2433.499,0.103442268,15.5,OUT046,0,2,1,16,8,913
0,DRG36,172.3106,3251.1014,0.095360186,14.15,OUT035,1,2,1,9,6,58
0,FDK38,149.1734,4454.202,0.053031857,6.65,OUT027,2,1,3,28,5,564
0,DRJ49,127.6652,2841.6344,0.013990601,6.865,OUT035,1,2,1,9,6,99
1,FDR37,183.1292,6385.022,0.066237024,16.5,OUT035,1,2,1,9,6,850
0,NCS53,159.4604,2376.906,0.089761211,14.5,OUT035,1,2,1,9,6,1487
1,FDR22,110.2544,1677.816,0.01863822,19.35,OUT018,2,1,2,4,3,837
0,NCP42,192.1478,1937.478,0.016176344,8.51,OUT018,2,1,2,4,3,1446
0,FDK38,147.0734,296.9468,0.089196394,6.65,OUT010,2,2,0,15,0,564
0,NCC43,252.6066,2259.0594,0.092782895,7.39,OUT046,0,2,1,16,8,1291
0,FDH57,130.3284,2504.7396,0.0358031,10.895,OUT049,0,1,1,14,9,466
1,FDQ25,170.5422,2069.3064,0.028271345,8.63,OUT035,1,2,1,9,6,794
0,FDA11,92.5436,1701.7848,0.043238822,7.75,OUT046,0,2,1,16,8,153
0,FDG31,62.8826,710.4086,0.037955309,12.15,OUT049,0,1,1,14,9,411
0,FDW28,194.3452,4502.1396,0.089186083,18.25,OUT018,2,1,2,4,3,1090
0,FDV14,88.5856,703.0848,0.044566659,19.85,OUT049,0,1,1,14,9,1028
0,FDB60,195.8136,2138.5496,0.028638276,9.3,OUT018,2,1,2,4,3,235
1,FDU43,237.3564,2145.2076,0.057762301,19.35,OUT027,2,1,3,28,5,1001
0,DRH11,55.6614,331.5684,0.075711199,5.98,OUT045,1,2,1,11,7,66
0,FDC48,82.1592,412.796,0.027767577,9.195,OUT019,0,2,0,28,4,268
0,DRK39,82.925,1165.15,0.049865399,7.02,OUT046,0,2,1,16,8,109
0,FDB20,76.7986,1324.2762,0.052061483,7.72,OUT049,0,1,1,14,9,204
1,FDE51,45.6086,356.8688,0.096387053,5.925,OUT013,2,0,1,26,1,350
1,FDX36,224.8404,3600.6464,0.128176489,9.695,OUT013,2,0,1,26,1,1146
0,NCT29,122.3414,243.6828,0.064110725,12.6,OUT046,0,2,1,16,8,1493
1,FDU45,112.1518,1821.6288,0.035561344,15.6,OUT049,0,1,1,14,9,1003
1,FDF56,180.9976,4165.2448,0.119647957,16.7,OUT049,0,1,1,14,9,390
1,FDW07,88.2514,88.5514,0.238831875,18,OUT010,2,2,0,15,0,1071
1,FDR52,190.4846,8789.8916,0.075676339,12.65,OUT027,2,1,3,28,5,861
0,FDB45,104.6306,1149.8366,0.021416681,20.85,OUT018,2,1,2,4,3,223
0,NCT42,151.0392,3281.0624,0.024766802,5.88,OUT027,2,1,3,28,5,1496
1,FDP52,230.201,5742.525,0.070691729,18.7,OUT046,0,2,1,16,8,769
1,FDI50,228.0352,10306.584,0.030693309,8.42,OUT027,2,1,3,28,5,500
0,FDU48,133.3284,263.6568,0.055671582,18.85,OUT017,1,2,1,6,2,1006
0,FDS43,186.924,2237.088,0.040507228,11.65,OUT035,1,2,1,9,6,901
0,NCM41,93.112,932.12,0.035626319,16.5,OUT013,2,0,1,26,1,1399
0,FDP37,128.1994,2184.4898,0.143688905,15.6,OUT018,2,1,2,4,3,759
1,FDJ44,173.2396,3139.9128,0.106542886,12.3,OUT045,1,2,1,11,7,531
1,FDY38,231.83,466.06,0.208662546,13.6,OUT019,0,2,0,28,4,1197
0,FDC20,56.6272,447.4176,0.024107056,10.65,OUT017,1,2,1,6,2,248
0,FDF02,102.499,2063.98,0.104058452,16.2,OUT017,1,2,1,6,2,357
1,FDX38,48.2376,527.3136,0.048403392,10.5,OUT018,2,1,2,4,3,1148
1,FDN50,92.812,2609.936,0.026391403,16.85,OUT027,2,1,3,28,5,684
1,FDA07,123.4072,2082.6224,0.031007381,7.55,OUT045,1,2,1,11,7,149
0,FDT49,104.728,2450.144,0.150672399,7,OUT027,2,1,3,28,5,957
1,FDA09,179.466,3775.086,0.149598628,13.35,OUT049,0,1,1,14,9,151
0,FDV43,44.5086,713.7376,0.077290355,16,OUT017,1,2,1,6,2,1051
1,FDK58,103.0016,202.4032,0.078758649,11.35,OUT019,0,2,0,28,4,578
0,FDL22,90.7488,2263.72,0.036359891,16.85,OUT013,2,0,1,26,1,593
0,FDP56,49.9692,837.5764,0.046747071,8.185,OUT017,1,2,1,6,2,770
0,DRL47,125.9362,1635.8706,0,19.7,OUT049,0,1,1,14,9,118
0,NCT17,189.7214,5841.0634,0.041865848,10.8,OUT046,0,2,1,16,8,1491
1,FDR12,172.5764,1030.6584,0.031713126,12.6,OUT017,1,2,1,6,2,829
0,FDD39,216.885,6275.165,0.07044068,16.7,OUT018,2,1,2,4,3,302
0,FDG04,185.0898,1870.898,0.006087409,13.1,OUT018,2,1,2,4,3,395
1,FDV19,162.2578,3690.5294,0.035456465,14.85,OUT017,1,2,1,6,2,1031
0,FDS55,150.3734,296.9468,0.142107998,7.02,OUT019,0,2,0,28,4,911
1,FDM50,58.022,898.83,0.030064132,13,OUT013,2,0,1,26,1,646
0,DRF13,146.9444,1596.5884,0.029781363,12.1,OUT046,0,2,1,16,8,39
0,FDJ48,245.4118,6669.3186,0.056387854,11.3,OUT013,2,0,1,26,1,534
0,FDM20,245.4144,7105.4176,0.038653608,10,OUT013,2,0,1,26,1,629
0,FDP24,121.0756,1696.4584,0.083172413,20.6,OUT045,1,2,1,11,7,749
1,FDC16,86.054,1384.864,0.020565921,11.5,OUT035,1,2,1,9,6,246
0,NCB42,114.8492,1390.1904,0.008609602,11.8,OUT017,1,2,1,6,2,1280
0,FDN01,177.037,176.437,0.121180705,8.895,OUT010,2,2,0,15,0,653
0,FDT34,104.0964,1788.3388,0.174703862,9.3,OUT045,1,2,1,11,7,944
1,FDA52,177.037,4587.362,0.127800388,16.2,OUT027,2,1,3,28,5,186
0,NCC18,171.8422,1034.6532,0.296713665,19.1,OUT010,2,2,0,15,0,1286
0,NCR41,94.9094,761.6752,0.018125948,17.85,OUT017,1,2,1,6,2,1473
0,FDX23,94.1436,1418.154,0.029859711,6.445,OUT017,1,2,1,6,2,1135
0,FDP39,53.5324,415.4592,0.116203156,12.65,OUT010,2,2,0,15,0,761
0,NCH07,157.8604,3803.0496,0.09264951,13.15,OUT035,1,2,1,9,6,1334
0,FDW47,121.7414,365.5242,0.081197035,15,OUT019,0,2,0,28,4,1105
0,DRD13,61.9168,767.0016,0.049070183,15,OUT035,1,2,1,9,6,18
0,FDR48,151.9024,1669.8264,0.131394793,11.65,OUT013,2,0,1,26,1,858
1,FDE17,152.2366,151.1366,0,20.1,OUT010,2,2,0,15,0,327
0,FDP60,102.9016,1922.8304,0,17.35,OUT046,0,2,1,16,8,774
0,FDD57,95.0094,1713.7692,0.022526293,18.1,OUT017,1,2,1,6,2,315
0,FDW13,51.3324,311.5944,0.163838951,8.5,OUT010,2,2,0,15,0,1077
0,FDN24,56.1956,1364.89,0.11349714,14.1,OUT045,1,2,1,11,7,668
1,FDJ34,126.2704,2002.7264,0.094185483,11.8,OUT017,1,2,1,6,2,526
0,FDD46,155.0998,3691.1952,0.14113846,6.035,OUT013,2,0,1,26,1,307
0,FDF46,113.2834,575.917,0.164006137,7.07,OUT019,0,2,0,28,4,385
0,NCE43,168.4448,170.4448,0.17314115,12.5,OUT010,2,2,0,15,0,1311
0,FDN27,116.8808,820.2656,0.039555016,20.85,OUT035,1,2,1,9,6,670
1,FDW52,162.6526,4275.7676,0.037580877,14,OUT049,0,1,1,14,9,1110
0,DRH03,92.412,1304.968,0.035064318,17.25,OUT046,0,2,1,16,8,65
0,NCM29,129.2626,1705.1138,0.017678008,11.5,OUT045,1,2,1,11,7,1396
0,FDR58,93.2462,1480.7392,0.041986639,6.675,OUT049,0,1,1,14,9,865
0,FDY50,90.3172,1338.258,0.130955811,5.8,OUT046,0,2,1,16,8,1207
0,FDE16,208.4954,6251.862,0.026492726,8.895,OUT017,1,2,1,6,2,326
0,NCE31,32.9216,588.5672,0.185130961,7.67,OUT049,0,1,1,14,9,1309
0,FDE53,106.128,319.584,0.026934673,10.895,OUT045,1,2,1,11,7,352
0,DRK11,148.2392,1491.392,0,8.21,OUT045,1,2,1,11,7,103
0,DRH13,107.128,958.752,0.023866079,8.575,OUT013,2,0,1,26,1,67
0,FDA11,93.1436,1418.154,0.043414959,7.75,OUT018,2,1,2,4,3,153
0,DRL35,41.877,1125.202,0.030554947,15.7,OUT027,2,1,3,28,5,116
0,DRF36,190.6846,9554.23,0.023463124,16.1,OUT027,2,1,3,28,5,44
1,FDI07,197.2426,2966.139,0.033951827,12.35,OUT017,1,2,1,6,2,472
0,FDI32,117.1834,691.1004,0.174228338,17.7,OUT013,2,0,1,26,1,488
0,DRL60,151.0682,1829.6184,0.027169589,8.52,OUT018,2,1,2,4,3,121
0,NCY17,43.3086,758.3462,0.1630653,18.2,OUT035,1,2,1,9,6,1541
0,DRH36,73.0696,223.7088,0.058444176,16.2,OUT019,0,2,0,28,4,71
0,FDX02,225.9404,1350.2424,0.057049301,16,OUT035,1,2,1,9,6,1118
1,FDG46,115.0518,1366.2216,0.032960823,8.63,OUT049,0,1,1,14,9,421
1,FDM60,40.7138,406.138,0,10.8,OUT017,1,2,1,6,2,652
0,FDJ22,192.5504,2109.2544,0.053025371,18.75,OUT018,2,1,2,4,3,520
0,FDU59,161.9552,2111.9176,0.096306016,5.78,OUT013,2,0,1,26,1,1015
1,FDL38,90.7172,1338.258,0.014762987,13.8,OUT045,1,2,1,11,7,603
1,FDZ23,184.724,1677.816,0.067446626,17.75,OUT013,2,0,1,26,1,1233
1,FDX52,194.682,2316.984,0.042173667,11.5,OUT018,2,1,2,4,3,1160
0,NCB42,117.6492,1158.492,0.008578539,11.8,OUT045,1,2,1,11,7,1280
0,NCU18,140.5496,2681.8424,0.056155909,15.1,OUT017,1,2,1,6,2,1502
0,FDI32,116.6834,460.7336,0.305305397,17.7,OUT019,0,2,0,28,4,488
1,DRZ11,122.0388,1609.9044,0.112571187,8.85,OUT013,2,0,1,26,1,143
0,NCL54,174.5054,2626.581,0.083221904,12.6,OUT017,1,2,1,6,2,1387
1,FDS19,75.8012,1138.518,0.064195136,13.8,OUT035,1,2,1,9,6,882
1,DRB13,188.653,3605.307,0.007055292,6.115,OUT049,0,1,1,14,9,4
0,DRI51,170.3764,343.5528,0.070703828,17.25,OUT010,2,2,0,15,0,87
0,FDS57,142.047,2719.793,0.102941345,15.5,OUT027,2,1,3,28,5,913
1,FDT39,150.7366,2418.1856,0.009887927,6.26,OUT045,1,2,1,11,7,949
0,FDH48,86.254,173.108,0.101231721,13.5,OUT010,2,2,0,15,0,461
0,NCB18,90.1514,442.757,0.069112952,19.6,OUT010,2,2,0,15,0,1276
1,FDR25,263.7884,1324.942,0.138846289,17,OUT027,2,1,3,28,5,840
0,FDV21,126.3704,3880.2824,0.171050595,11.5,OUT035,1,2,1,9,6,1033
0,DRH23,54.9614,552.614,0,14.65,OUT049,0,1,1,14,9,69
0,FDS52,102.8016,1012.016,0.005496816,8.89,OUT018,2,1,2,4,3,910
0,NCC31,154.2972,1090.5804,0.033259081,8.02,OUT010,2,2,0,15,0,1289
1,FDU03,183.3292,2006.7212,0.092095924,18.7,OUT017,1,2,1,6,2,969
0,FDG50,89.7146,547.2876,0.015295536,7.405,OUT049,0,1,1,14,9,423
0,FDY31,148.4418,2354.2688,0.043526599,5.98,OUT013,2,0,1,26,1,1190
1,FDX39,209.7586,5487.5236,0.049435598,14.3,OUT027,2,1,3,28,5,1149
0,FDE46,149.5366,604.5464,0.027610698,18.6,OUT019,0,2,0,28,4,347
0,NCN29,48.7034,680.4476,0.012141036,15.2,OUT045,1,2,1,11,7,1413
0,DRF13,146.3444,3773.7544,0.029949818,12.1,OUT017,1,2,1,6,2,39
0,FDT46,52.1008,50.6008,0.053939315,11.35,OUT019,0,2,0,28,4,954
1,FDS58,161.5578,4653.2762,0,9.285,OUT046,0,2,1,16,8,914
1,FDX52,192.282,386.164,0.073541072,11.5,OUT019,0,2,0,28,4,1160
0,FDP27,188.453,379.506,0.199935881,8.155,OUT010,2,2,0,15,0,752
0,FDX44,89.4172,1159.8236,0.043033346,9.3,OUT049,0,1,1,14,9,1152
0,DRO35,117.4492,3243.7776,0.034570357,13.85,OUT046,0,2,1,16,8,136
1,FDC59,65.7168,1086.5856,0.054739692,16.7,OUT045,1,2,1,11,7,276
1,FDB12,105.8648,1973.4312,0.105471384,11.15,OUT049,0,1,1,14,9,199
1,FDU26,117.2782,715.0692,0.042610897,16.7,OUT035,1,2,1,9,6,988
0,NCF30,124.5362,1132.5258,0.126758324,17,OUT018,2,1,2,4,3,1318
0,FDX20,228.372,4527.44,0.042524835,7.365,OUT013,2,0,1,26,1,1132
0,FDN02,207.2638,5383.6588,0.073813788,16.5,OUT035,1,2,1,9,6,654
0,DRC27,245.7802,245.6802,0.097251621,13.8,OUT010,2,2,0,15,0,13
0,FDZ38,171.3422,862.211,0.014008751,17.6,OUT019,0,2,0,28,4,1245
0,DRH25,52.9324,51.9324,0.02442574,18.7,OUT010,2,2,0,15,0,70
0,FDK21,250.4408,3004.0896,0.010012319,7.905,OUT046,0,2,1,16,8,553
1,FDT01,211.4902,4035.4138,0.184454044,13.65,OUT049,0,1,1,14,9,917
0,FDZ09,163.8868,3111.9492,0.105042025,17.6,OUT049,0,1,1,14,9,1222
0,DRL37,44.177,173.108,0.053589594,15.5,OUT018,2,1,2,4,3,117
1,FDN49,41.748,199.74,0.125734578,17.25,OUT018,2,1,2,4,3,683
1,FDC22,194.882,4440.886,0.136705075,6.89,OUT045,1,2,1,11,7,250
1,FDT33,165.1158,1838.2738,0.03412912,7.81,OUT018,2,1,2,4,3,943
0,NCB43,188.6898,3367.6164,0.100319317,20.2,OUT018,2,1,2,4,3,1281
0,DRI25,56.6614,607.8754,0.033737273,19.6,OUT027,2,1,3,28,5,82
1,FDD21,113.1176,4695.2216,0.030569229,10.3,OUT046,0,2,1,16,8,290
0,FDS23,126.4994,1670.4922,0.14086247,4.635,OUT035,1,2,1,9,6,886
0,FDS13,265.2884,264.9884,0.208397715,6.465,OUT010,2,2,0,15,0,878
0,DRI03,176.9028,708.4112,0.039751236,6.03,OUT019,0,2,0,28,4,78
1,FDU58,186.4898,2993.4368,0,6.61,OUT045,1,2,1,11,7,1014
1,FDL09,167.4816,1006.6896,0.127416049,19.6,OUT027,2,1,3,28,5,584
0,FDS12,126.8362,125.8362,0.291438755,9.1,OUT010,2,2,0,15,0,877
1,FDP03,122.5388,371.5164,0.06112617,5.15,OUT013,2,0,1,26,1,733
1,FDI21,63.9168,1597.92,0.056328717,5.59,OUT027,2,1,3,28,5,482
0,FDW45,147.7418,4119.9704,0.03901099,18,OUT046,0,2,1,16,8,1103
0,NCA18,115.9492,231.6984,0.093862362,10.1,OUT010,2,2,0,15,0,1267
0,FDN32,185.6266,4979.5182,0.015485016,17.5,OUT027,2,1,3,28,5,673
1,FDR15,153.8314,3723.1536,0.033276066,9.3,OUT027,2,1,3,28,5,832
0,DRK11,149.9392,1938.8096,0.010781158,8.21,OUT049,0,1,1,14,9,103
0,DRG49,242.6486,2199.1374,0.067730081,7.81,OUT018,2,1,2,4,3,62
0,FDD29,252.1698,2283.0282,0.018410515,12.15,OUT046,0,2,1,16,8,295
1,FDE33,80.3644,157.1288,0.083079826,19.35,OUT010,2,2,0,15,0,337
1,FDJ58,173.6764,515.3292,0.176244038,15.6,OUT010,2,2,0,15,0,541
0,FDM46,93.512,1677.816,0.160216552,7.365,OUT049,0,1,1,14,9,645
1,FDD23,187.7898,2057.9878,0.048676324,9.5,OUT035,1,2,1,9,6,292
